player 1,player 2,player 3,player 4,player 5,minutes,plus-minus,points scored,offensive possession,turnovers,offensive rebounds,defensive rebounds given,2-pt made,2-pt missed,3-pt made,3-pt missed,assists,free-throw attempt,points givens,defensive possession,turnovers forced,offensive rebounds given,defensive rebounds,2-pt made given,2-pt missed given,3-pt made given,3-pt missed given,assists given,free-throw attempt given
"KIRSCH,MAXWELL","KUSCH,RYAN","LEVINE,JD","MADDOCK,ANDREW","SUI,MARK",00:01:47,0,3,3,1,1,0,1,1,0,0,0,2,3,4,0,0,3,1,1,0,1,0,2
"KIRSCH,MAXWELL","KUSCH,RYAN","LYNDS,SCOTT","MORRIS,KENDRICK","SCARLETT,MICHAEL",00:03:56,-4,3,5,1,1,3,0,2,1,2,0,0,7,8,3,0,2,2,0,1,2,2,0
"KIRSCH,MAXWELL","KUSCH,RYAN","LYNDS,SCOTT","MYERS,PATRICK","PRESIDENT,MILES",00:01:23,-2,2,2,0,0,1,1,1,0,0,1,0,4,2,0,1,0,1,0,0,1,0,2
"KIRSCH,MAXWELL","KUSCH,RYAN","LYNDS,SCOTT","MYERS,PATRICK","SCARLETT,MICHAEL",00:00:57,-1,0,2,1,0,1,0,0,0,1,0,0,1,2,0,0,2,0,1,0,0,0,2
"KIRSCH,MAXWELL","KUSCH,RYAN","LYNDS,SCOTT","PRESIDENT,MILES","SCARLETT,MICHAEL",00:02:24,-1,6,5,0,0,3,1,1,1,2,1,1,7,5,0,0,2,3,0,0,0,1,3
"KIRSCH,MAXWELL","KUSCH,RYAN","MORRIS,KENDRICK","PRESIDENT,MILES","SCARLETT,MICHAEL",00:00:47,-5,0,1,0,0,1,0,1,0,0,0,0,5,2,0,0,0,0,0,1,0,1,2
"KIRSCH,MAXWELL","KUSCH,RYAN","MYERS,PATRICK","PRESIDENT,MILES","SCARLETT,MICHAEL",00:00:11,-3,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,1,1
"KIRSCH,MAXWELL","LEVINE,JD","MORRIS,KENDRICK","PRESIDENT,MILES","SCARLETT,MICHAEL",00:01:14,2,4,2,0,0,0,2,0,0,0,1,0,2,3,1,1,1,0,2,0,0,0,2
"KIRSCH,MAXWELL","LYNDS,SCOTT","MORRIS,KENDRICK","PRESIDENT,MILES","SCARLETT,MICHAEL",00:05:39,9,17,9,0,0,3,3,0,3,1,4,4,8,7,0,0,3,1,3,2,1,2,0
"KIRSCH,MAXWELL","LYNDS,SCOTT","MYERS,PATRICK","PRESIDENT,MILES","SCARLETT,MICHAEL",00:04:18,5,10,7,0,2,3,1,3,2,2,3,2,5,6,0,2,3,2,1,0,4,0,2
